mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_alpha	param_l1_ratio	param_loss	param_penalty	params	split0_test_score	split1_test_score	split2_test_score	mean_test_score	std_test_score	rank_test_score	learner ID
0.36212436358133954	0.05248594119991849	0.009284655253092447	0.0006136375603098116	0.001	0.95	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.95, 'loss': 'log', 'penalty': 'elasticnet'}	0.010101010101010102	0.010101010101010102	0.0	0.006734006734006735	0.004761661826172037	46	Learner_0
0.29364514350891113	0.06353086264034496	0.010480006535847982	0.004651391221857615	0.001	1	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 1, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.039603960396039604	0.05882352941176471	0.01015228426395939	0.03619325802392124	0.020015780342233662	40	Learner_0
0.313644011815389	0.05630966495548322	0.00835879643758138	0.0011120413910392123	0.001	1	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 1, 'loss': 'log', 'penalty': 'elasticnet'}	0.010101010101010102	0.010101010101010102	0.0	0.006734006734006735	0.004761661826172037	46	Learner_0
0.9269030094146729	0.019216299949855044	0.00797128677368164	0.0009346509655655502	0.0001	0	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5492537313432836	0.5523255813953488	0.5391849529780565	0.546921421905563	0.0056124135797532716	4	Learner_0
0.6248703002929688	0.06513053803296219	0.008210897445678711	0.0006684524259716732	0.0001	0	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0, 'loss': 'log', 'penalty': 'elasticnet'}	0.393939393939394	0.35341365461847396	0.373015873015873	0.37345630719124695	0.01654749474641441	16	Learner_0
1.010323206583659	0.053200731362776414	0.0070807139078776045	7.557689284880857e-05	0.0001	0.05	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.05, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5581395348837209	0.5269461077844311	0.5766871165644172	0.553924253077523	0.02052426919757698	1	Learner_0
0.6141517162322998	0.03450905021403847	0.0072324275970458984	0.0008888888617135405	0.0001	0.05	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.05, 'loss': 'log', 'penalty': 'elasticnet'}	0.3543307086614173	0.41666666666666674	0.37450199203187245	0.38183312245331885	0.025971163753289245	13	Learner_0
1.0145382086435955	0.01783090553376192	0.008278687795003256	0.0013367327300034344	0.0001	0.25	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.25, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5555555555555556	0.5240963855421688	0.5642633228840126	0.547971754660579	0.017252656623776105	3	Learner_0
0.6532450517018636	0.015274112628223438	0.0076944828033447266	0.0008614106045759343	0.0001	0.25	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.25, 'loss': 'log', 'penalty': 'elasticnet'}	0.36220472440944884	0.38735177865612647	0.3794466403162055	0.3763343811272603	0.010499466725052194	15	Learner_0
0.9131021499633789	0.033624682253754416	0.007589896519978841	0.00033002645369332084	0.0001	0.3	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.3, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5427728613569321	0.5235294117647059	0.559748427672956	0.5420169002648647	0.014796010413172363	7	Learner_0
0.6591011683146158	0.04387496939036287	0.01056051254272461	0.004541745175683409	0.0001	0.3	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.3, 'loss': 'log', 'penalty': 'elasticnet'}	0.38132295719844356	0.3614457831325301	0.39215686274509803	0.37830853435869055	0.012717642903593665	14	Learner_0
1.0724244117736816	0.0999382253937855	0.007696072260538737	0.000569493518335649	0.0001	0.6	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.6, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5502958579881657	0.5093167701863355	0.5750000000000001	0.5448708760581672	0.027088059994448698	6	Learner_0
